ensemblid	gene.name	chromosome	start_peak	end_peak	gene.regulation
ENSG00000108100	CCNY	10	35332211	35332451	NA
ENSG00000256892	MTRNR2L7	10	37535617	37535897	NA
ENSG00000187783	TMEM72	10	44964165	44964448	NA
ENSG00000107551	RASSF4	10	44964165	44964448	NA
ENSG00000165507	DEPP1	10	44964165	44964448	NA
ENSG00000165512	ZNF22	10	44964165	44964448	NA
ENSG00000264230	ANXA8L1	10	46396902	46397105	NA
ENSG00000204174	NPY4R	10	46396902	46397105	NA
ENSG00000204174	NPY4R	10	46524107	46525094	NA
ENSG00000204174	NPY4R	10	46526666	46526949	NA
ENSG00000204174	NPY4R	10	46539975	46540187	NA
ENSG00000204174	NPY4R	10	46530255	46530650	NA
ENSG00000204175	GPRIN2	10	46524107	46525094	NA
ENSG00000204175	GPRIN2	10	46526666	46526949	NA
ENSG00000204175	GPRIN2	10	46539975	46540187	NA
ENSG00000204175	GPRIN2	10	46639990	46640406	NA
ENSG00000204175	GPRIN2	10	46530255	46530650	NA
ENSG00000204176	SYT15	10	46524107	46525094	NA
ENSG00000204176	SYT15	10	46526666	46526949	NA
ENSG00000204176	SYT15	10	46539975	46540187	NA
ENSG00000204176	SYT15	10	46639990	46640406	NA
ENSG00000204176	SYT15	10	46530255	46530650	NA
ENSG00000277758	FO681492.1	10	47701210	47701699	NA
ENSG00000177354	C10orf71	10	49363027	49363233	NA
ENSG00000165606	DRGX	10	49363027	49363233	NA
ENSG00000225830	ERCC6	10	49552244	49552479	NA
ENSG00000070748	CHAT	10	49552244	49552479	NA
ENSG00000187714	SLC18A3	10	49552244	49552479	NA
ENSG00000107984	DKK1	10	52319045	52319439	NA
ENSG00000151151	IPMK	10	58255955	58256410	NA
ENSG00000122873	CISD1	10	58255955	58256410	NA
ENSG00000072401	UBE2D1	10	58255955	58256410	NA
ENSG00000108064	TFAM	10	58468572	58468983	NA
ENSG00000122870	BICC1	10	58468572	58468983	NA
ENSG00000122870	BICC1	10	58555567	58556137	NA
ENSG00000108091	CCDC6	10	59971984	59972308	NA
ENSG00000108091	CCDC6	10	59991694	59992043	NA
ENSG00000151150	ANK3	10	60662797	60663067	NA
ENSG00000072422	RHOBTB1	10	60955898	60956511	NA
ENSG00000072422	RHOBTB1	10	60967387	60967602	NA
ENSG00000072422	RHOBTB1	10	61066952	61067209	NA
ENSG00000072422	RHOBTB1	10	61063012	61063313	NA
ENSG00000183346	CABCOCO1	10	61628797	61629180	NA
ENSG00000182010	RTKN2	10	62243288	62243534	NA
ENSG00000108176	DNAJC12	10	67803699	67803988	NA
ENSG00000108176	DNAJC12	10	67818343	67818684	NA
ENSG00000108176	DNAJC12	10	67815619	67815877	NA
ENSG00000096717	SIRT1	10	67803699	67803988	NA
ENSG00000096717	SIRT1	10	67818343	67818684	NA
ENSG00000096717	SIRT1	10	67815619	67815877	NA
ENSG00000148634	HERC4	10	68087447	68087607	NA
ENSG00000148634	HERC4	10	68105852	68106107	NA
ENSG00000138347	MYPN	10	68087447	68087607	NA
ENSG00000138336	TET1	10	68647953	68648279	NA
ENSG00000060339	CCAR1	10	68647953	68648279	NA
ENSG00000122862	SRGN	10	69061410	69061857	NA
ENSG00000122958	VPS26A	10	69061410	69061857	NA
ENSG00000122958	VPS26A	10	69087706	69088216	NA
ENSG00000156502	SUPV3L1	10	69087706	69088216	NA
ENSG00000197467	COL13A1	10	69769281	69769543	NA
ENSG00000042286	AIFM2	10	70228056	70228292	NA
ENSG00000156521	TYSND1	10	70228056	70228292	NA
ENSG00000079332	SAR1A	10	70228056	70228292	NA
ENSG00000180817	PPA1	10	70228056	70228292	NA
ENSG00000148734	NPFFR1	10	70228056	70228292	NA
ENSG00000198246	SLC29A3	10	71343194	71343502	NA
ENSG00000107736	CDH23	10	71343194	71343502	NA
ENSG00000214688	C10orf105	10	71766699	71767099	NA
ENSG00000107738	VSIR	10	71766699	71767099	NA
ENSG00000197746	PSAP	10	71766699	71767099	NA
ENSG00000122863	CHST3	10	71990723	71991041	NA
ENSG00000107742	SPOCK2	10	71990723	71991041	NA
ENSG00000107742	SPOCK2	10	72097772	72098201	NA
ENSG00000107742	SPOCK2	10	72173867	72174097	NA
ENSG00000138303	ASCC1	10	72173867	72174097	NA
ENSG00000138303	ASCC1	10	72223236	72223611	NA
ENSG00000138303	ASCC1	10	72248720	72249229	NA
ENSG00000138303	ASCC1	10	72243681	72244447	NA
ENSG00000138303	ASCC1	10	72255077	72255519	NA
ENSG00000138303	ASCC1	10	72260445	72260914	NA
ENSG00000138303	ASCC1	10	72256004	72256359	NA
ENSG00000138303	ASCC1	10	72272725	72273025	NA
ENSG00000166295	ANAPC16	10	72173867	72174097	NA
ENSG00000166295	ANAPC16	10	72223236	72223611	NA
ENSG00000166295	ANAPC16	10	72248720	72249229	NA
ENSG00000166295	ANAPC16	10	72243681	72244447	NA
ENSG00000166295	ANAPC16	10	72255077	72255519	NA
ENSG00000166295	ANAPC16	10	72260445	72260914	NA
ENSG00000166295	ANAPC16	10	72256004	72256359	NA
ENSG00000166295	ANAPC16	10	72272725	72273025	NA
ENSG00000168209	DDIT4	10	72173867	72174097	NA
ENSG00000168209	DDIT4	10	72223236	72223611	NA
ENSG00000168209	DDIT4	10	72248720	72249229	NA
ENSG00000168209	DDIT4	10	72243681	72244447	NA
ENSG00000168209	DDIT4	10	72255077	72255519	NA
ENSG00000168209	DDIT4	10	72260445	72260914	NA
ENSG00000168209	DDIT4	10	72256004	72256359	NA
ENSG00000168209	DDIT4	10	72319619	72319828	NA
ENSG00000148719	DNAJB12	10	72255077	72255519	NA
ENSG00000148719	DNAJB12	10	72260445	72260914	NA
ENSG00000148719	DNAJB12	10	72256004	72256359	NA
ENSG00000148719	DNAJB12	10	72272725	72273025	NA
ENSG00000148719	DNAJB12	10	72319619	72319828	NA
ENSG00000122884	P4HA1	10	73117924	73118302	NA
ENSG00000166321	NUDT13	10	73117924	73118302	NA
ENSG00000122882	ECD	10	73117924	73118302	NA
ENSG00000138286	FAM149B1	10	73117924	73118302	NA
ENSG00000107758	PPP3CB	10	73586731	73586961	NA
ENSG00000166348	USP54	10	73586731	73586961	NA
ENSG00000177791	MYOZ1	10	73586731	73586961	NA
ENSG00000166317	SYNPO2L	10	73586731	73586961	NA
ENSG00000166507	NDST2	10	73892777	73893001	NA
ENSG00000148660	CAMK2G	10	73892777	73893001	NA
ENSG00000122861	PLAU	10	73892777	73893001	NA
ENSG00000035403	VCL	10	74056143	74056907	NA
ENSG00000035403	VCL	10	74072508	74072943	NA
ENSG00000185009	AP3M1	10	74056143	74056907	NA
ENSG00000185009	AP3M1	10	74072508	74072943	NA
ENSG00000156110	ADK	10	74056143	74056907	NA
ENSG00000156110	ADK	10	74072508	74072943	NA
ENSG00000079393	DUSP13	10	75127391	75127955	NA
ENSG00000079393	DUSP13	10	75191917	75192408	NA
ENSG00000156671	SAMD8	10	75127391	75127955	NA
ENSG00000156671	SAMD8	10	75191917	75192408	NA
ENSG00000165637	VDAC2	10	75127391	75127955	NA
ENSG00000165637	VDAC2	10	75191917	75192408	NA
ENSG00000165637	VDAC2	10	75225547	75225782	NA
ENSG00000165644	COMTD1	10	75191917	75192408	NA
ENSG00000165644	COMTD1	10	75225547	75225782	NA
ENSG00000156113	KCNMA1	10	77555677	77556118	NA
ENSG00000156113	KCNMA1	10	77586978	77587323	NA
ENSG00000156113	KCNMA1	10	77737646	77737914	NA
ENSG00000151208	DLG5	10	77870033	77870313	NA
ENSG00000151208	DLG5	10	77870033	77870313	NA
ENSG00000151208	DLG5	10	77881683	77882041	NA
ENSG00000151208	DLG5	10	77881683	77882041	NA
ENSG00000151208	DLG5	10	77911679	77911995	NA
ENSG00000151208	DLG5	10	77911679	77911995	NA
ENSG00000108179	PPIF	10	79329643	79329867	NA
ENSG00000133661	SFTPD	10	80049008	80049245	NA
ENSG00000133678	TMEM254	10	80049008	80049245	NA
ENSG00000189129	PLAC9	10	80049008	80049245	NA
ENSG00000122378	PRXL2A	10	80491652	80491979	NA
ENSG00000122378	PRXL2A	10	80506248	80506508	NA
ENSG00000122378	PRXL2A	10	80495249	80495478	NA
ENSG00000108219	TSPAN14	10	80491652	80491979	NA
ENSG00000108219	TSPAN14	10	80506248	80506508	NA
ENSG00000108219	TSPAN14	10	80495249	80495478	NA
ENSG00000178217	SH2D4B	10	80491652	80491979	NA
ENSG00000178217	SH2D4B	10	80506248	80506508	NA
ENSG00000178217	SH2D4B	10	80495249	80495478	NA
ENSG00000107771	CCSER2	10	84365443	84365656	NA
ENSG00000122375	OPN4	10	86665014	86665266	NA
ENSG00000122367	LDB3	10	86665014	86665266	NA
ENSG00000107779	BMPR1A	10	86665014	86665266	NA
ENSG00000173269	MMRN2	10	87007389	87007665	NA
ENSG00000173267	SNCG	10	87007389	87007665	NA
ENSG00000148671	ADIRF	10	87007389	87007665	NA
ENSG00000188100	FAM25A	10	87007389	87007665	NA
ENSG00000148672	GLUD1	10	87007389	87007665	NA
ENSG00000148672	GLUD1	10	87162832	87163304	NA
ENSG00000122376	SHLD2	10	87007389	87007665	NA
ENSG00000122376	SHLD2	10	87162832	87163304	NA
ENSG00000184923	NUTM2A	10	87162832	87163304	NA
ENSG00000107789	MINPP1	10	87586207	87586427	NA
ENSG00000198682	PAPSS2	10	87586207	87586427	NA
ENSG00000198682	PAPSS2	10	87647964	87648295	NA
ENSG00000204020	LIPN	10	88840265	88840480	NA
ENSG00000173239	LIPM	10	88840265	88840480	NA
ENSG00000152766	ANKRD22	10	88840265	88840480	NA
ENSG00000138134	STAMBPL1	10	88840265	88840480	NA
ENSG00000107798	LIPA	10	89481592	89482017	NA
ENSG00000107798	LIPA	10	89475456	89475934	NA
ENSG00000107798	LIPA	10	89476844	89477218	NA
ENSG00000204010	IFIT1B	10	89475456	89475934	NA
ENSG00000204010	IFIT1B	10	89476844	89477218	NA
ENSG00000185745	IFIT1	10	89481592	89482017	NA
ENSG00000185745	IFIT1	10	89475456	89475934	NA
ENSG00000185745	IFIT1	10	89476844	89477218	NA
ENSG00000152778	IFIT5	10	89481592	89482017	NA
ENSG00000152778	IFIT5	10	89475456	89475934	NA
ENSG00000152778	IFIT5	10	89476844	89477218	NA
ENSG00000152779	SLC16A12	10	89481592	89482017	NA
ENSG00000152779	SLC16A12	10	89475456	89475934	NA
ENSG00000152779	SLC16A12	10	89476844	89477218	NA
ENSG00000152779	SLC16A12	10	89522564	89522829	NA
ENSG00000152779	SLC16A12	10	89553282	89553708	NA
ENSG00000152782	PANK1	10	89553282	89553708	NA
ENSG00000148680	HTR7	10	90921247	90921654	NA
ENSG00000148688	RPP30	10	90921247	90921654	NA
ENSG00000148688	RPP30	10	90960393	90960875	NA
ENSG00000148677	ANKRD1	10	90960393	90960875	NA
ENSG00000180628	PCGF5	10	91144844	91145284	NA
ENSG00000119938	PPP1R3C	10	91596926	91597170	NA
ENSG00000119938	PPP1R3C	10	91642886	91643288	NA
ENSG00000152804	HHEX	10	92697734	92698091	NA
ENSG00000138190	EXOC6	10	92826658	92826971	NA
ENSG00000138119	MYOF	10	93471061	93471500	NA
ENSG00000138119	MYOF	10	93475844	93476100	NA
ENSG00000138180	CEP55	10	93471061	93471500	NA
ENSG00000138180	CEP55	10	93475844	93476100	NA
ENSG00000186188	FFAR4	10	93471061	93471500	NA
ENSG00000186188	FFAR4	10	93475844	93476100	NA
ENSG00000176273	SLC35G1	10	93954934	93955202	NA
ENSG00000138193	PLCE1	10	93954934	93955202	NA
ENSG00000138193	PLCE1	10	94027163	94027420	NA
ENSG00000138193	PLCE1	10	94042531	94042732	NA
ENSG00000138193	PLCE1	10	94062638	94062991	NA
ENSG00000138193	PLCE1	10	94092845	94093201	NA
ENSG00000138193	PLCE1	10	94122931	94123240	NA
ENSG00000108242	CYP2C18	10	94680564	94680865	NA
ENSG00000108242	CYP2C18	10	94747950	94748245	NA
ENSG00000276490	AL583836.1	10	94680564	94680865	NA
ENSG00000276490	AL583836.1	10	94747950	94748245	NA
ENSG00000165841	CYP2C19	10	94680564	94680865	NA
ENSG00000165841	CYP2C19	10	94747950	94748245	NA
ENSG00000138109	CYP2C9	10	94902637	94902981	NA
ENSG00000173124	ACSM6	10	95273381	95273924	NA
ENSG00000173124	ACSM6	10	95278048	95278555	NA
ENSG00000107438	PDLIM1	10	95273381	95273924	NA
ENSG00000107438	PDLIM1	10	95278048	95278555	NA
ENSG00000095637	SORBS1	10	95474398	95474666	NA
ENSG00000196233	LCOR	10	96864002	96864428	NA
ENSG00000269891	ARHGAP19-SLIT1	10	97297999	97298274	NA
ENSG00000213390	ARHGAP19	10	97297999	97298274	NA
ENSG00000165879	FRAT1	10	97297999	97298274	NA
ENSG00000181274	FRAT2	10	97297999	97298274	NA
ENSG00000155229	MMS19	10	97574719	97575041	NA
ENSG00000155229	MMS19	10	97596648	97597078	NA
ENSG00000165886	UBTD1	10	97574719	97575041	NA
ENSG00000165886	UBTD1	10	97596648	97597078	NA
ENSG00000165887	ANKRD2	10	97574719	97575041	NA
ENSG00000165887	ANKRD2	10	97596648	97597078	NA
ENSG00000241935	HOGA1	10	97574719	97575041	NA
ENSG00000241935	HOGA1	10	97596648	97597078	NA
ENSG00000249967	AL355315.1	10	97574719	97575041	NA
ENSG00000249967	AL355315.1	10	97596648	97597078	NA
ENSG00000203942	C10orf62	10	97574719	97575041	NA
ENSG00000203942	C10orf62	10	97596648	97597078	NA
ENSG00000171160	MORN4	10	97574719	97575041	NA
ENSG00000171160	MORN4	10	97596648	97597078	NA
ENSG00000171160	MORN4	10	97724396	97724772	NA
ENSG00000171160	MORN4	10	97718831	97719043	NA
ENSG00000155252	PI4K2A	10	97574719	97575041	NA
ENSG00000155252	PI4K2A	10	97596648	97597078	NA
ENSG00000155252	PI4K2A	10	97724396	97724772	NA
ENSG00000155252	PI4K2A	10	97718831	97719043	NA
ENSG00000119986	AVPI1	10	97596648	97597078	NA
ENSG00000119986	AVPI1	10	97724396	97724772	NA
ENSG00000119986	AVPI1	10	97718831	97719043	NA
ENSG00000155254	MARVELD1	10	97724396	97724772	NA
ENSG00000155254	MARVELD1	10	97718831	97719043	NA
ENSG00000155256	ZFYVE27	10	97724396	97724772	NA
ENSG00000155256	ZFYVE27	10	97718831	97719043	NA
ENSG00000120057	SFRP5	10	97724396	97724772	NA
ENSG00000120057	SFRP5	10	97718831	97719043	NA
ENSG00000119943	PYROXD2	10	98460932	98461152	NA
ENSG00000107521	HPS1	10	98460932	98461152	NA
ENSG00000119929	CUTC	10	99788622	99788924	NA
ENSG00000014919	COX15	10	99788622	99788924	NA
ENSG00000023839	ABCC2	10	99788622	99788924	NA
ENSG00000075891	PAX2	10	100697134	100697413	NA
ENSG00000166167	BTRC	10	101385975	101386192	NA
ENSG00000120029	ARMH3	10	101961696	101962016	NA
ENSG00000076685	NT5C2	10	103111186	103111494	NA
ENSG00000076685	NT5C2	10	103231253	103231594	NA
ENSG00000235376	RPEL1	10	103231253	103231594	NA
ENSG00000148798	INA	10	103231253	103231594	NA
ENSG00000138172	CALHM2	10	103504425	103504684	NA
ENSG00000185933	CALHM1	10	103504425	103504684	NA
ENSG00000183128	CALHM3	10	103504425	103504684	NA
ENSG00000107954	NEURL1	10	103504425	103504684	NA
ENSG00000107957	SH3PXD2A	10	103908356	103908575	NA
ENSG00000107960	STN1	10	103908356	103908575	NA
ENSG00000065613	SLK	10	103908356	103908575	NA
ENSG00000065618	COL17A1	10	104117988	104118233	NA
ENSG00000065618	COL17A1	10	104110011	104110220	NA
ENSG00000156384	SFR1	10	104117988	104118233	NA
ENSG00000156384	SFR1	10	104110011	104110220	NA
ENSG00000197748	CFAP43	10	104331343	104331827	NA
ENSG00000197748	CFAP43	10	104319303	104319513	NA
ENSG00000148834	GSTO1	10	104331343	104331827	NA
ENSG00000148834	GSTO1	10	104319303	104319513	NA
ENSG00000065621	GSTO2	10	104331343	104331827	NA
ENSG00000065621	GSTO2	10	104319303	104319513	NA
ENSG00000148841	ITPRIP	10	104331343	104331827	NA
ENSG00000148841	ITPRIP	10	104319303	104319513	NA
ENSG00000120051	CFAP58	10	104331343	104331827	NA
ENSG00000120051	CFAP58	10	104319303	104319513	NA
ENSG00000119953	SMNDC1	10	110399258	110399695	NA
ENSG00000138166	DUSP5	10	110399258	110399695	NA
ENSG00000138166	DUSP5	10	110426269	110427023	NA
ENSG00000138166	DUSP5	10	110429217	110429590	NA
ENSG00000138166	DUSP5	10	110492462	110492634	NA
ENSG00000108055	SMC3	10	110492462	110492634	NA
ENSG00000108055	SMC3	10	110632720	110632986	NA
ENSG00000108055	SMC3	10	110641258	110641796	NA
ENSG00000203867	RBM20	10	110632720	110632986	NA
ENSG00000203867	RBM20	10	110641258	110641796	NA
ENSG00000119913	TECTB	10	112332534	112332850	NA
ENSG00000119913	TECTB	10	112360606	112360816	NA
ENSG00000197142	ACSL5	10	112332534	112332850	NA
ENSG00000197142	ACSL5	10	112360606	112360816	NA
ENSG00000023041	ZDHHC6	10	112360606	112360816	NA
ENSG00000151532	VTI1A	10	112360606	112360816	NA
ENSG00000148737	TCF7L2	10	112906938	112907230	NA
ENSG00000148737	TCF7L2	10	113042647	113042973	NA
ENSG00000175535	PNLIP	10	116553417	116553636	NA
ENSG00000187021	PNLIPRP1	10	116553417	116553636	NA
ENSG00000165650	PDZD8	10	117365615	117365978	NA
ENSG00000165650	PDZD8	10	117439418	117439634	NA
ENSG00000165650	PDZD8	10	117442161	117442554	NA
ENSG00000170370	EMX2	10	117442161	117442554	NA
ENSG00000119973	PRLHR	10	118621417	118621764	NA
ENSG00000198873	GRK5	10	119284912	119285134	NA
ENSG00000151923	TIAL1	10	119658393	119658623	NA
ENSG00000151929	BAG3	10	119658393	119658623	NA
ENSG00000198825	INPP5F	10	119658393	119658623	NA
ENSG00000197771	MCMBP	10	119849525	119849781	NA
ENSG00000107651	SEC23IP	10	119849525	119849781	NA
ENSG00000107669	ATE1	10	121942807	121943112	NA
ENSG00000107672	NSMCE4A	10	121942807	121943112	NA
ENSG00000107672	NSMCE4A	10	122063257	122063586	NA
ENSG00000138162	TACC2	10	121942807	121943112	NA
ENSG00000138162	TACC2	10	122063257	122063586	NA
ENSG00000107679	PLEKHA1	10	122469083	122469322	NA
ENSG00000254636	ARMS2	10	122469083	122469322	NA
ENSG00000166033	HTRA1	10	122469083	122469322	NA
ENSG00000187908	DMBT1	10	122469083	122469322	NA
ENSG00000175029	CTBP2	10	125123607	125124025	NA
ENSG00000175470	PPP2R2D	10	131997592	131998043	NA
ENSG00000176171	BNIP3	10	131997592	131998043	NA
ENSG00000188385	JAKMIP3	10	131997592	131998043	NA
ENSG00000171813	PWWP2B	10	132482196	132482544	NA
ENSG00000068383	INPP5A	10	132482196	132482544	NA
ENSG00000023191	RNH1	11	588044	588381	NA
ENSG00000023191	RNH1	11	588044	588381	NA
ENSG00000174775	HRAS	11	588044	588381	NA
ENSG00000174775	HRAS	11	588044	588381	NA
ENSG00000161328	LRRC56	11	588044	588381	NA
ENSG00000161328	LRRC56	11	588044	588381	NA
ENSG00000185522	LMNTD2	11	588044	588381	NA
ENSG00000185522	LMNTD2	11	588044	588381	NA
ENSG00000099849	RASSF7	11	588044	588381	NA
ENSG00000099849	RASSF7	11	588044	588381	NA
ENSG00000070047	PHRF1	11	588044	588381	NA
ENSG00000070047	PHRF1	11	588044	588381	NA
ENSG00000185507	IRF7	11	588044	588381	NA
ENSG00000185507	IRF7	11	588044	588381	NA
ENSG00000099834	CDHR5	11	588044	588381	NA
ENSG00000099834	CDHR5	11	588044	588381	NA
ENSG00000070031	SCT	11	588044	588381	NA
ENSG00000070031	SCT	11	588044	588381	NA
ENSG00000069696	DRD4	11	588044	588381	NA
ENSG00000069696	DRD4	11	588044	588381	NA
ENSG00000205864	KRTAP5-6	11	1772168	1772508	NA
ENSG00000205864	KRTAP5-6	11	1772168	1772508	NA
ENSG00000244242	IFITM10	11	1772168	1772508	NA
ENSG00000244242	IFITM10	11	1772168	1772508	NA
ENSG00000244242	IFITM10	11	1827275	1827537	NA
ENSG00000244242	IFITM10	11	1827275	1827537	NA
ENSG00000250644	AC068580.4	11	1772168	1772508	NA
ENSG00000250644	AC068580.4	11	1827275	1827537	NA
ENSG00000117984	CTSD	11	1772168	1772508	NA
ENSG00000117984	CTSD	11	1827275	1827537	NA
ENSG00000149043	SYT8	11	1772168	1772508	NA
ENSG00000130598	TNNI2	11	1772168	1772508	NA
ENSG00000130598	TNNI2	11	1827275	1827537	NA
ENSG00000130592	LSP1	11	1772168	1772508	NA
ENSG00000130592	LSP1	11	1827275	1827537	NA
ENSG00000130595	TNNT3	11	1827275	1827537	NA
ENSG00000167244	IGF2	11	2213226	2213426	NA
ENSG00000129965	INS-IGF2	11	2213226	2213426	NA
ENSG00000254647	INS	11	2213226	2213426	NA
ENSG00000180176	TH	11	2213226	2213426	NA
ENSG00000183734	ASCL2	11	2213226	2213426	NA
ENSG00000110665	C11orf21	11	2213226	2213426	NA
ENSG00000064201	TSPAN32	11	2213226	2213426	NA
ENSG00000021762	OSBPL5	11	3124369	3124694	NA
ENSG00000182170	MRGPRG	11	3124369	3124694	NA
ENSG00000166478	ZNF143	11	9527640	9527900	NA
ENSG00000166483	WEE1	11	9527640	9527900	NA
ENSG00000166483	WEE1	11	9568970	9569319	NA
ENSG00000133789	SWAP70	11	9568970	9569319	NA
ENSG00000133789	SWAP70	11	9759750	9759950	NA
ENSG00000133812	SBF2	11	10309539	10309789	NA
ENSG00000148926	ADM	11	10309539	10309789	NA
ENSG00000148926	ADM	11	10394700	10395045	NA
ENSG00000133805	AMPD3	11	10394700	10395045	NA
ENSG00000133805	AMPD3	11	10407107	10407483	NA
ENSG00000255823	MTRNR2L8	11	10490582	10490837	NA
ENSG00000110315	RNF141	11	10490582	10490837	NA
ENSG00000133800	LYVE1	11	10659645	10659980	NA
ENSG00000198730	CTR9	11	10659645	10659980	NA
ENSG00000254598	CSNK2A3	11	11441182	11441481	NA
ENSG00000050165	DKK3	11	11992457	11992626	NA
ENSG00000050165	DKK3	11	11993863	11994222	NA
ENSG00000050165	DKK3	11	12070316	12070809	NA
ENSG00000050165	DKK3	11	12066220	12066586	NA
ENSG00000050165	DKK3	11	12066956	12067227	NA
ENSG00000050165	DKK3	11	12085786	12086164	NA
ENSG00000050165	DKK3	11	12080023	12080503	NA
ENSG00000050165	DKK3	11	12076359	12076725	NA
ENSG00000050165	DKK3	11	12076936	12077166	NA
ENSG00000050165	DKK3	11	12086670	12086897	NA
ENSG00000133816	MICAL2	11	11993863	11994222	NA
ENSG00000133816	MICAL2	11	12070316	12070809	NA
ENSG00000133816	MICAL2	11	12066220	12066586	NA
ENSG00000133816	MICAL2	11	12066956	12067227	NA
ENSG00000133816	MICAL2	11	12085786	12086164	NA
ENSG00000133816	MICAL2	11	12080023	12080503	NA
ENSG00000133816	MICAL2	11	12076359	12076725	NA
ENSG00000133816	MICAL2	11	12076936	12077166	NA
ENSG00000133816	MICAL2	11	12086670	12086897	NA
ENSG00000197702	PARVA	11	12412524	12412732	NA
ENSG00000187079	TEAD1	11	12692725	12693066	NA
ENSG00000133818	RRAS2	11	14318681	14318886	NA
ENSG00000166689	PLEKHA7	11	17020720	17021049	NA
ENSG00000110700	RPS13	11	17012661	17013189	NA
ENSG00000110700	RPS13	11	17020720	17021049	NA
ENSG00000188211	NCR3LG1	11	17405721	17406028	NA
ENSG00000187486	KCNJ11	11	17405721	17406028	NA
ENSG00000187486	KCNJ11	11	17468155	17468417	NA
ENSG00000006071	ABCC8	11	17405721	17406028	NA
ENSG00000006071	ABCC8	11	17468155	17468417	NA
ENSG00000006611	USH1C	11	17468155	17468417	NA
ENSG00000188162	OTOG	11	17468155	17468417	NA
ENSG00000110756	HPS5	11	18384366	18384741	NA
ENSG00000110756	HPS5	11	18394004	18394349	NA
ENSG00000110768	GTF2H1	11	18384366	18384741	NA
ENSG00000110768	GTF2H1	11	18394004	18394349	NA
ENSG00000134333	LDHA	11	18384366	18384741	NA
ENSG00000166796	LDHC	11	18384366	18384741	NA
ENSG00000166796	LDHC	11	18394004	18394349	NA
ENSG00000166800	LDHAL6A	11	18384366	18384741	NA
ENSG00000166800	LDHAL6A	11	18394004	18394349	NA
ENSG00000109851	DBX1	11	20111318	20111688	NA
ENSG00000109881	CCDC34	11	27381265	27381569	NA
ENSG00000109881	CCDC34	11	27394662	27395021	NA
ENSG00000109881	CCDC34	11	27395549	27395843	NA
ENSG00000109881	CCDC34	11	27401471	27401642	NA
ENSG00000109881	CCDC34	11	27401763	27401972	NA
ENSG00000205213	LGR4	11	27381265	27381569	NA
ENSG00000205213	LGR4	11	27394662	27395021	NA
ENSG00000205213	LGR4	11	27395549	27395843	NA
ENSG00000205213	LGR4	11	27401471	27401642	NA
ENSG00000205213	LGR4	11	27401763	27401972	NA
ENSG00000205213	LGR4	11	27464466	27464701	NA
ENSG00000148943	LIN7C	11	27464466	27464701	NA
ENSG00000176697	BDNF	11	27718438	27718700	NA
ENSG00000049449	RCN1	11	32113294	32113576	NA
ENSG00000205177	C11orf91	11	33690366	33690732	NA
ENSG00000205177	C11orf91	11	33723244	33723550	NA
ENSG00000085063	CD59	11	33690366	33690732	NA
ENSG00000085063	CD59	11	33723244	33723550	NA
ENSG00000085063	CD59	11	33701536	33702129	NA
ENSG00000110429	FBXO3	11	33690366	33690732	NA
ENSG00000110429	FBXO3	11	33723244	33723550	NA
ENSG00000110429	FBXO3	11	33701536	33702129	NA
ENSG00000166016	ABTB2	11	34318490	34319014	NA
ENSG00000166016	ABTB2	11	34316816	34317181	NA
ENSG00000166016	ABTB2	11	34345312	34345505	NA
ENSG00000166016	ABTB2	11	34427320	34427439	NA
ENSG00000121691	CAT	11	34345312	34345505	NA
ENSG00000121691	CAT	11	34427320	34427439	NA
ENSG00000135374	ELF5	11	34427320	34427439	NA
ENSG00000135374	ELF5	11	34600401	34600889	NA
ENSG00000135373	EHF	11	34600401	34600889	NA
ENSG00000135373	EHF	11	34639844	34640681	NA
